Fips Code,Year,Days with > 0.1 inch of Precipitation,Extreme maximum precipitation,Days with snow depth > 1 inch
19119,2001,65,3.6,7
19121,2001,114,3.6,7
19121,2001,114,3.11,7
19121,2001,114,3.11,10
19123,2001,112,3.11,10
19123,2001,112,2.31,10
19123,2001,112,2.31,6
19125,2001,90,2.31,6
19125,2001,90,2.42,6
19125,2001,90,2.42,9
19125,2011,121,2.42,9
19125,2011,121,4.77,9
19125,2011,121,4.77,8
19127,2001,79,4.77,8
19127,2001,79,2.1,8
19127,2001,79,2.1,10
19127,2011,88,2.1,10
19127,2011,88,2.12,10
19129,2001,74,2.12,10
19129,2001,74,1.57,10
19129,2001,74,1.57,6
19129,2011,88,1.57,6
19129,2011,88,2.82,6
19129,2011,88,2.82,10
19131,2001,83,2.82,10
19131,2001,83,2.0,10
19131,2001,83,2.0,6
19131,2011,91,2.0,6
19131,2011,91,3.91,6
19131,2011,91,3.91,12
19133,2001,86,3.91,12
19133,2001,86,2.45,12
19133,2001,86,2.45,7
19133,2011,102,2.45,7
19133,2011,102,1.5,7
19135,2001,111,1.5,7
19135,2001,111,3.03,7
19135,2001,111,3.03,6
19135,2011,103,3.03,6
19135,2011,103,1.7,6
19135,2011,103,1.7,8
19137,2001,104,1.7,8
19137,2001,104,2.84,8
19137,2001,104,2.84,8
19137,2011,103,2.84,8
19137,2011,103,3.27,8
19139,2001,154,3.27,8
19139,2001,154,2.4,8
19139,2001,154,2.4,3
19139,2011,135,2.4,3
19139,2011,135,1.38,3
19139,2011,135,1.38,9
19141,2001,98,1.38,9
19141,2001,98,2.95,9
19141,2001,98,2.95,10
19141,2011,49,2.95,10
19141,2011,49,3.06,10
19141,2011,49,3.06,10
19143,2001,85,3.06,10
19143,2001,85,4.54,10
19143,2001,85,4.54,11
19143,2011,84,4.54,11
19143,2011,84,1.7,11
19145,2001,108,1.7,11
19145,2001,108,1.96,11
19145,2001,108,1.96,9
19145,2011,96,1.96,9
19145,2011,96,3.0,9
19145,2011,96,3.0,12
19147,2011,102,3.0,12
19147,2011,102,3.4,12
19149,2001,102,3.4,10
19149,2011,84,3.4,10
19149,2011,84,2.11,10
19149,2011,84,2.11,10
19151,2001,75,2.11,10
19151,2001,75,2.0,10
19151,2001,75,2.0,9
19153,2001,122,2.0,9
19153,2001,122,1.65,9
19153,2001,122,1.65,9
19153,2011,105,1.65,9
19153,2011,105,4.61,9
19153,2011,105,4.61,11
19155,2001,110,4.61,11
19155,2001,110,1.95,11
19155,2001,110,1.95,9
19155,2011,109,1.95,9
19155,2011,109,2.49,9
19155,2011,109,2.49,12
19157,2001,102,2.49,12
19157,2001,102,2.35,12
19157,2001,102,2.35,9
19157,2011,87,2.35,9
19157,2011,87,3.1,9
19159,2001,114,3.1,9
19159,2001,114,4.0,9
19159,2001,114,4.0,7
19161,2001,93,4.0,7
19161,2001,93,2.23,7
19161,2001,93,2.23,8
19161,2011,90,2.23,8
19161,2011,90,1.25,8
19163,2001,137,1.25,8
19163,2001,137,2.9,8
19163,2001,137,2.9,0
19163,2011,112,2.9,0
19163,2011,112,2.27,0
19165,2001,100,2.27,0
19165,2001,100,3.78,0
19165,2001,100,3.78,7
19165,2011,109,3.78,7
19165,2011,109,2.76,7
19165,2011,109,2.76,11
19167,2001,69,2.76,11
19167,2001,69,1.95,11
19167,2001,69,1.95,6
19167,2011,88,1.95,6
19167,2011,88,1.78,6
19167,2011,88,1.78,11
19169,2001,114,1.78,11
19169,2001,114,3.84,11
19169,2001,114,3.84,9
19169,2011,110,3.84,9
19169,2011,110,2.25,9
19169,2011,110,2.25,9
19171,2001,98,2.25,9
19171,2001,98,2.52,9
19171,2001,98,2.52,6
19171,2011,82,2.52,6
19171,2011,82,1.98,6
19171,2011,82,1.98,7
19173,2001,99,1.98,7
19173,2001,99,3.15,7
19173,2001,99,3.15,2
19173,2011,105,3.15,2
19173,2011,105,2.45,2
19175,2001,102,2.45,2
19175,2001,102,2.71,2
19175,2001,102,2.71,9
19175,2011,97,2.71,9
19175,2011,97,3.55,9
19177,2001,96,3.55,9
19177,2001,96,4.3,9
19177,2001,96,4.3,8
19177,2011,108,4.3,8
19177,2011,108,3.75,8
19177,2011,108,3.75,5
19179,2001,84,3.75,5
19179,2001,84,2.88,5
19179,2001,84,2.88,3
19179,2011,98,2.88,3
19179,2011,98,3.05,3
19181,2001,117,3.05,3
19181,2001,117,2.82,3
19181,2001,117,2.82,7
19181,2011,93,2.82,7
19181,2011,93,6.78,7
19181,2011,93,6.78,8
19183,2001,83,6.78,8
19183,2001,83,2.25,8
19183,2001,83,2.25,1
19183,2011,116,2.25,1
19183,2011,116,1.6,1
19183,2011,116,1.6,9
19185,2001,116,1.6,6
19185,2011,101,1.6,6
19185,2011,101,2.28,6
19185,2011,101,2.28,12
19187,2001,94,2.28,12
19187,2001,94,4.56,12
19187,2001,94,4.56,7
19187,2011,102,4.56,7
19187,2011,102,1.9,7
19189,2001,88,1.9,7
19189,2001,88,1.94,7
19189,2001,88,1.94,11
19189,2011,105,1.94,11
19189,2011,105,2.75,11
19191,2001,92,2.75,11
19191,2001,92,2.78,11
19191,2001,92,2.78,8
19191,2011,103,2.78,8
19191,2011,103,1.25,8
19191,2011,103,1.25,11
19193,2001,98,1.25,11
19193,2001,98,1.74,11
19193,2001,98,1.74,10
19193,2011,99,1.74,10
19193,2011,99,1.8,10
19193,2011,99,1.8,9
19195,2001,102,1.8,9
19195,2001,102,1.84,9
20001,2001,85,1.84,9
20001,2001,85,3.93,9
20001,2001,85,3.93,2
20001,2011,80,3.93,2
20001,2011,80,3.22,2
20003,2001,72,3.22,2
20003,2001,72,2.78,2
20003,2001,72,2.78,2
20003,2011,101,2.78,2
20003,2011,101,2.47,2
20005,2001,97,2.47,2
20005,2001,97,4.07,2
20005,2001,97,4.07,4
20005,2011,100,4.07,4
20005,2011,100,3.53,4
20007,2001,44,3.53,4
20007,2001,44,1.7,4
20007,2001,44,1.7,6
20007,2011,56,1.7,6
20007,2011,56,1.89,6
20009,2001,59,1.89,6
20009,2001,59,3.2,6
20009,2001,59,3.2,8
20009,2011,75,3.2,8
20009,2011,75,2.26,8
20011,2011,104,2.26,8
20011,2011,104,4.64,8
20013,2001,99,4.64,8
20013,2001,99,4.61,8
20013,2001,99,4.61,7
20013,2011,96,4.61,7
20013,2011,96,2.7,7
20015,2001,61,2.7,7
20015,2001,61,3.63,7
20015,2001,61,3.63,3
20015,2011,76,3.63,3
20015,2011,76,2.28,3
20015,2011,76,2.28,5
20017,2001,59,2.28,5
20017,2001,59,3.06,5
20017,2001,59,3.06,2
20017,2011,88,3.06,2
20017,2011,88,2.28,2
20019,2001,53,2.28,2
20019,2001,53,2.0,2
20019,2001,53,2.0,1
20019,2011,72,2.0,1
20019,2011,72,4.18,1
20021,2011,104,4.18,1
20021,2011,104,3.49,1
20023,2001,45,3.49,1
20023,2001,45,2.3,1
20023,2001,45,2.3,5
20023,2011,73,2.3,5
20023,2011,73,2.17,5
20023,2011,73,2.17,11
20025,2001,58,2.17,11
20025,2001,58,2.08,11
20025,2001,58,2.08,5
20025,2011,50,2.08,5
20025,2011,50,1.53,5
20027,2001,74,1.53,5
20027,2001,74,3.1,5
20027,2001,74,3.1,3
20027,2011,69,3.1,3
20027,2011,69,4.14,3
20029,2001,80,4.14,3
20029,2001,80,2.22,3
20029,2001,80,2.22,9
20029,2011,86,2.22,9
20029,2011,86,2.48,9
20029,2011,86,2.48,9
20031,2001,67,2.48,9
20031,2001,67,2.8,9
20031,2001,67,2.8,0
20031,2011,76,2.8,0
20031,2011,76,1.7,0
20031,2011,76,1.7,7
20033,2001,48,1.7,7
20033,2001,48,2.28,7
20033,2001,48,2.28,5
20033,2011,44,2.28,5
20033,2011,44,1.51,5
20033,2011,44,1.51,3
20035,2001,63,1.51,3
20035,2001,63,2.2,3
20035,2001,63,2.2,0
20035,2011,75,2.2,0
20035,2011,75,3.9,0
20037,2011,89,3.9,0
20037,2011,89,2.74,0
20039,2001,72,2.74,0
20039,2001,72,2.72,0
20039,2001,72,2.72,10
20039,2011,63,2.72,10
20039,2011,63,3.3,10
20039,2011,63,3.3,8
20041,2001,73,3.3,8
20041,2001,73,3.8,8
20041,2001,73,3.8,6
20041,2011,78,3.8,6
20041,2011,78,2.0,6
20041,2011,78,2.0,9
20043,2001,108,2.0,9
20043,2001,108,2.4,9
20043,2001,108,2.4,7
20043,2011,98,2.4,7
20043,2011,98,2.16,7
20043,2011,98,2.16,12
20045,2001,79,2.16,12
20045,2001,79,2.5,12
20045,2001,79,2.5,1
20045,2011,89,2.5,1
20045,2011,89,2.1,1
20047,2001,49,2.1,1
20047,2001,49,2.28,1
20047,2001,49,2.28,3
20047,2011,19,2.28,3
20047,2011,19,1.38,3
20049,2001,59,1.38,3
20049,2001,59,4.35,3
20049,2001,59,4.35,0
20049,2011,58,4.35,0
20049,2011,58,3.3,0
20051,2001,64,3.3,0
20051,2001,64,2.75,0
20051,2001,64,2.75,4
20051,2011,69,2.75,4
20051,2011,69,3.15,4
20051,2011,69,3.15,5
20053,2001,81,3.15,5
20053,2001,81,2.97,5
20053,2001,81,2.97,7
20053,2011,85,2.97,7
20053,2011,85,1.44,7
20055,2001,56,1.44,7
20055,2001,56,2.8,7
20055,2001,56,2.8,8
20055,2011,52,2.8,8
20055,2011,52,1.2,8
20055,2011,52,1.2,4
20057,2001,35,1.2,4
20057,2001,35,1.89,4
20057,2001,35,1.89,7
20057,2011,57,1.89,7
20057,2011,57,1.37,7
20057,2011,57,1.37,3
20059,2001,86,1.37,3
20059,2001,86,1.74,3
20059,2001,86,1.74,1
20059,2011,92,1.74,1
20059,2011,92,1.94,1
20061,2001,72,1.94,1
20061,2001,72,3.28,1
20061,2001,72,3.28,0
20061,2011,79,3.28,0
20061,2011,79,3.11,0
20063,2001,66,3.11,0
20063,2001,66,2.05,0
20063,2001,66,2.05,7
20063,2011,79,2.05,7
20063,2011,79,2.47,7
20063,2011,79,2.47,15
20065,2001,75,2.47,15
20065,2001,75,2.1,15
20065,2001,75,2.1,10
20065,2011,49,2.1,10
20065,2011,49,2.34,10
20067,2001,67,2.34,10
20067,2001,67,1.2,10
20067,2001,67,1.2,4
20067,2011,59,1.2,4
20067,2011,59,2.08,4
20067,2011,59,2.08,6
20069,2001,41,2.08,6
20069,2001,41,1.75,6
20069,2001,41,1.75,5
20069,2011,46,1.75,5
20069,2011,46,1.9,5
20069,2011,46,1.9,3
20071,2001,60,1.9,3
20071,2001,60,0.93,3
20071,2001,60,0.93,7
20071,2011,58,0.93,7
20071,2011,58,3.11,7
20073,2001,68,3.11,7
20073,2001,68,4.09,7
20073,2001,68,4.09,1
20073,2011,73,4.09,1
20073,2011,73,2.45,1
20075,2001,54,2.45,1
20075,2001,54,1.32,1
20075,2001,54,1.32,9
20075,2011,55,1.32,9
20075,2011,55,2.35,9
20077,2001,67,2.35,9
20077,2001,67,3.02,9
20077,2001,67,3.02,1
20077,2011,82,3.02,1
20077,2011,82,1.32,1
20079,2001,66,1.32,1
20079,2001,66,3.83,1
20079,2001,66,3.83,0
20079,2011,54,3.83,0
20079,2011,54,2.05,0
20081,2001,57,2.05,0
20081,2001,57,1.24,0
20081,2001,57,1.24,7
20081,2011,40,1.24,7
20081,2011,40,1.8,7
20083,2001,28,1.8,7
20083,2001,28,4.51,7
20083,2001,28,4.51,4
20085,2001,52,4.51,4
20085,2001,52,3.15,4
20085,2001,52,3.15,2
20085,2011,75,3.15,2
20085,2011,75,1.95,2
20087,2001,73,1.95,2
20087,2001,73,3.17,2
20087,2001,73,3.17,2
20087,2011,100,3.17,2
20087,2011,100,2.16,2
20089,2001,88,2.16,2
20089,2001,88,3.57,2
20089,2001,88,3.57,9
20089,2011,83,3.57,9
20089,2011,83,1.97,9
20091,2001,87,1.97,9
20091,2001,87,3.79,9
20091,2001,87,3.79,3
20091,2011,97,3.79,3
20091,2011,97,2.05,3
20093,2001,56,2.05,3
20093,2001,56,3.99,3
20093,2001,56,3.99,7
20093,2011,57,3.99,7
20093,2011,57,1.9,7
20093,2011,57,1.9,8
20095,2001,61,1.9,8
20095,2001,61,2.57,8
20095,2001,61,2.57,2
20095,2011,72,2.57,2
20095,2011,72,1.74,2
20097,2001,56,1.74,2
20097,2001,56,2.97,2
20097,2001,56,2.97,9
20097,2011,61,2.97,9
20097,2011,61,1.46,9
20097,2011,61,1.46,0
20099,2001,81,1.46,0
20099,2001,81,4.45,0
20099,2001,81,4.45,2
20099,2011,84,4.45,2
20099,2011,84,2.28,2
20101,2001,58,2.28,2
20101,2001,58,2.4,2
20101,2001,58,2.4,9
20101,2011,59,2.4,9
20101,2011,59,0.97,9
20101,2011,59,0.97,14
20103,2001,80,0.97,14
20103,2001,80,2.58,14
20103,2001,80,2.58,4
20103,2011,82,2.58,4
20103,2011,82,1.83,4
20105,2001,54,1.83,4
20105,2001,54,2.45,4
20105,2001,54,2.45,9
20105,2011,60,2.45,9
20105,2011,60,2.43,9
20107,2001,94,2.43,9
20107,2001,94,3.06,9
20107,2001,94,3.06,1
20107,2011,99,3.06,1
20107,2011,99,2.44,1
20109,2001,66,2.44,1
20109,2001,66,2.05,1
20109,2001,66,2.05,7
20109,2011,73,2.05,7
20109,2011,73,2.52,7
20109,2011,73,2.52,10
20111,2001,67,2.52,10
20111,2001,67,2.85,10
20111,2001,67,2.85,2
20111,2011,94,2.85,2
20111,2011,94,1.86,2
20113,2001,67,1.86,2
20113,2001,67,4.22,2
20113,2001,67,4.22,2
20113,2011,75,4.22,2
20113,2011,75,2.42,2
20113,2011,75,2.42,7
20115,2001,45,2.42,7
20115,2001,45,2.62,7
20115,2001,45,2.62,0
20115,2011,93,2.62,0
20115,2011,93,2.09,0
20117,2001,82,2.09,0
20117,2001,82,1.84,0
20117,2001,82,1.84,7
20117,2011,80,1.84,7
20117,2011,80,2.85,7
20117,2011,80,2.85,8
20119,2001,57,2.85,8
20119,2001,57,3.4,8
20119,2001,57,3.4,8
20121,2001,68,3.4,8
20121,2001,68,2.1,8
20121,2001,68,2.1,1
20121,2011,78,2.1,1
20121,2011,78,2.07,1
20123,2001,83,2.07,1
20123,2001,83,2.9,1
20123,2001,83,2.9,10
20123,2011,84,2.9,10
20123,2011,84,4.17,10
20123,2011,84,4.17,11
20125,2001,90,4.17,11
20125,2001,90,3.04,11
20125,2001,90,3.04,2
20125,2011,100,3.04,2
20125,2011,100,3.1,2
20127,2001,79,3.1,2
20127,2001,79,1.97,2
20127,2001,79,1.97,6
20127,2011,93,1.97,6
20127,2011,93,2.05,6
20129,2001,62,2.05,6
20129,2001,62,2.25,6
20129,2001,62,2.25,7
20129,2011,48,2.25,7
20129,2011,48,1.81,7
20129,2011,48,1.81,10
20131,2001,89,1.81,10
20131,2001,89,3.3,10
20131,2001,89,3.3,8
20131,2011,85,3.3,8
20131,2011,85,1.48,8
20133,2001,84,1.48,8
20133,2001,84,2.62,8
20133,2001,84,2.62,0
20133,2011,84,2.62,0
20133,2011,84,3.92,0
20135,2001,28,3.92,0
20135,2001,28,4.51,0
20135,2001,28,4.51,4
20135,2011,65,4.51,4
20135,2011,65,1.52,4
20137,2001,66,1.52,4
20137,2001,66,3.41,4
20137,2001,66,3.41,10
20137,2011,72,3.41,10
20137,2011,72,2.41,10
20137,2011,72,2.41,6
20139,2001,74,2.41,6
20139,2001,74,2.5,6
20139,2001,74,2.5,0
20139,2011,85,2.5,0
20139,2011,85,2.27,0
20139,2011,85,2.27,6
20141,2001,83,2.27,6
20141,2001,83,3.45,6
20141,2001,83,3.45,7
20141,2011,70,3.45,7
20141,2011,70,3.1,7
20141,2011,70,3.1,12
20143,2001,89,3.1,12
20143,2001,89,2.91,12
20143,2001,89,2.91,6
20143,2011,78,2.91,6
20143,2011,78,3.5,6
20145,2001,58,3.5,6
20145,2001,58,2.68,6
20145,2001,58,2.68,4
20145,2011,80,2.68,4
20145,2011,80,2.26,4
20145,2011,80,2.26,5
20147,2001,71,2.26,5
20147,2001,71,3.11,5
20147,2001,71,3.11,0
20149,2001,64,3.11,0
20149,2001,64,2.1,0
20149,2001,64,2.1,5
20149,2011,83,2.1,5
20149,2011,83,2.84,5
20149,2011,83,2.84,9
20151,2011,55,2.84,9
20151,2011,55,2.55,9
20151,2011,55,2.55,3
20153,2001,65,2.55,3
20153,2001,65,3.37,3
20153,2001,65,3.37,14
20153,2011,65,3.37,14
20153,2011,65,1.7,14
20153,2011,65,1.7,14
20155,2001,78,1.7,14
20155,2001,78,2.41,14
20155,2001,78,2.41,6
20155,2011,55,2.41,6
20155,2011,55,2.0,6
20155,2011,55,2.0,5
20157,2001,77,2.0,5
20157,2001,77,2.25,5
20157,2001,77,2.25,4
20157,2011,63,2.25,4
20157,2011,63,2.29,4
20157,2011,63,2.29,7
20159,2001,55,2.29,7
20159,2001,55,2.47,7
20159,2001,55,2.47,2
20159,2011,47,2.47,2
20159,2011,47,1.49,2
20161,2001,77,1.49,2
20161,2001,77,2.53,2
20161,2001,77,2.53,8
20161,2011,98,2.53,8
20161,2011,98,3.81,8
20161,2011,98,3.81,8
20163,2001,56,3.81,8
20163,2001,56,2.73,8
20163,2001,56,2.73,7
20163,2011,84,2.73,7
20163,2011,84,2.01,7
20163,2011,84,2.01,11
20165,2001,56,2.01,11
20165,2001,56,5.3,11
20165,2001,56,5.3,4
20165,2011,58,5.3,4
20165,2011,58,1.43,4
20167,2001,59,1.43,4
20167,2001,59,3.92,4
20167,2001,59,3.92,5
20167,2011,81,3.92,5
20167,2011,81,3.31,5
20169,2001,51,3.31,5
20169,2001,51,2.25,5
20169,2001,51,2.25,8
20169,2011,89,2.25,8
20169,2011,89,1.45,8
20171,2001,75,1.45,8
20171,2001,75,2.15,8
20171,2001,75,2.15,10
20171,2011,62,2.15,10
20171,2011,62,1.85,10
20173,2001,59,1.85,10
20173,2001,59,2.56,10
20173,2001,59,2.56,0
20173,2011,81,2.56,0
20173,2011,81,2.78,0
20173,2011,81,2.78,4
20175,2001,62,2.78,4
20175,2001,62,2.25,4
20175,2001,62,2.25,7
20175,2011,44,2.25,7
20175,2011,44,1.25,7
20175,2011,44,1.25,10
20177,2001,74,1.25,10
20177,2001,74,3.01,10
20177,2001,74,3.01,5
20177,2011,88,3.01,5
20177,2011,88,2.58,5
20177,2011,88,2.58,6
20179,2001,78,2.58,6
20179,2001,78,2.41,6
20179,2001,78,2.41,11
20179,2011,80,2.41,11
20179,2011,80,4.35,11
20181,2001,76,4.35,11
20181,2001,76,1.75,11
20181,2001,76,1.75,8
20181,2011,84,1.75,8
20181,2011,84,2.57,8
20181,2011,84,2.57,9
20183,2001,66,2.57,9
20183,2001,66,3.39,9
20183,2001,66,3.39,10
20183,2011,87,3.39,10
20183,2011,87,3.33,10
20183,2011,87,3.33,9
20185,2001,55,3.33,9
20185,2001,55,2.24,9
20185,2001,55,2.24,8
20185,2011,69,2.24,8
20185,2011,69,1.64,8
20187,2001,40,1.64,8
20187,2001,40,1.5,8
20187,2001,40,1.5,6
20187,2011,56,1.5,6
20187,2011,56,2.26,6
20189,2001,37,2.26,6
20189,2001,37,2.0,6
20189,2001,37,2.0,5
20189,2011,43,2.0,5
20189,2011,43,1.53,5
20191,2001,75,1.53,5
20191,2001,75,2.45,5
20191,2001,75,2.45,1
20191,2011,44,2.45,1
20191,2011,44,2.17,1
20193,2001,76,2.17,1
20193,2001,76,1.75,1
20193,2001,76,1.75,8
20193,2011,83,1.75,8
20193,2011,83,2.44,8
20193,2011,83,2.44,9
20195,2001,54,2.44,9
20195,2001,54,2.38,9
20195,2001,54,2.38,8
20195,2011,54,2.38,8
20195,2011,54,1.6,8
20195,2011,54,1.6,10
20197,2001,80,1.6,10
20197,2001,80,4.43,10
20197,2001,80,4.43,5
20197,2011,92,4.43,5
20197,2011,92,2.31,5
20197,2011,92,2.31,9
20199,2001,66,2.31,9
20199,2001,66,2.05,9
20199,2001,66,2.05,7
20199,2011,43,2.05,7
20199,2011,43,4.8,7
20199,2011,43,4.8,9
20201,2001,81,4.8,9
20201,2001,81,2.2,9
20201,2001,81,2.2,8
20201,2011,83,2.2,8
20201,2011,83,1.97,8
20203,2001,61,1.97,8
20203,2001,61,1.94,8
20203,2001,61,1.94,7
20203,2011,49,1.94,7
20203,2011,49,2.81,7
20205,2001,67,2.81,7
20205,2001,67,2.66,7
20205,2001,67,2.66,1
20205,2011,83,2.66,1
20205,2011,83,4.61,1
20207,2001,77,4.61,1
20207,2001,77,4.98,1
20207,2001,77,4.98,1
20209,2001,86,4.98,1
20209,2001,86,3.64,1
20209,2001,86,3.64,3
20209,2011,81,3.64,3
20209,2011,81,2.07,3
20209,2011,81,2.07,7
21001,2001,90,2.07,7
21001,2001,90,2.0,7
21003,2001,106,2.0,7
21003,2001,106,2.54,7
21003,2001,106,2.54,4
21003,2011,132,2.54,4
21003,2011,132,3.06,4
21003,2011,132,3.06,4
21009,2001,96,3.06,4
21009,2001,96,3.48,4
21009,2001,96,3.48,4
21009,2011,151,3.48,4
21009,2011,151,3.2,4
21011,2001,154,3.2,4
21011,2001,154,3.39,4
21011,2001,154,3.39,5
21011,2011,176,3.39,5
21011,2011,176,2.8,5
21011,2011,176,2.8,5
21013,2001,99,2.8,5
21013,2001,99,2.42,5
21013,2001,99,2.42,1
21015,2001,133,2.42,1
21015,2001,133,3.11,1
21015,2001,133,3.11,3
21015,2011,148,3.11,3
21015,2011,148,3.76,3
21015,2011,148,3.76,4
21017,2001,137,3.76,4
21017,2001,137,2.79,4
21017,2001,137,2.79,0
21017,2011,159,2.79,0
21017,2011,159,3.13,0
21021,2001,98,3.13,0
21021,2001,98,2.53,0
21021,2001,98,2.53,1
21023,2001,120,2.53,1
21023,2001,120,1.75,1
21023,2001,120,1.75,0
21023,2011,135,1.75,0
21023,2011,135,2.65,0
21025,2001,130,2.65,0
21025,2001,130,1.44,0
21025,2001,130,1.44,3
21025,2011,159,1.44,3
21025,2011,159,3.21,3
21025,2011,159,3.21,8
21027,2001,97,3.21,8
21027,2001,97,3.76,8
21027,2001,97,3.76,2
21027,2011,123,3.76,2
21027,2011,123,3.65,2
21029,2001,89,3.65,2
21029,2001,89,1.74,2
21029,2001,89,1.74,0
21029,2011,152,1.74,0
21029,2011,152,4.3,0
21029,2011,152,4.3,5
21031,2001,102,4.3,5
21031,2001,102,3.24,5
21031,2001,102,3.24,2
21031,2011,122,3.24,2
21031,2011,122,4.45,2
21033,2001,83,4.45,2
21033,2001,83,4.02,2
21033,2001,83,4.02,2
21033,2011,101,4.02,2
21033,2011,101,3.7,2
21033,2011,101,3.7,2
21035,2001,120,3.7,2
21035,2001,120,6.76,2
21035,2001,120,6.76,0
21041,2001,120,6.76,0
21043,2001,123,6.76,0
21043,2001,123,1.97,0
21043,2001,123,1.97,0
21043,2011,151,1.97,0
21043,2011,151,1.84,0
21043,2011,151,1.84,8
21045,2001,89,1.84,8
21045,2001,89,2.01,8
21045,2001,89,2.01,1
21045,2011,170,2.01,1
21045,2011,170,2.92,1
21047,2011,127,2.92,1
21047,2011,127,2.78,1
21047,2011,127,2.78,4
21051,2001,85,2.78,4
21051,2001,85,2.18,4
21051,2001,85,2.18,0
21053,2001,99,2.18,0
21053,2001,99,3.25,0
21053,2001,99,3.25,2
21055,2011,109,3.25,2
21055,2011,109,2.9,2
21059,2001,97,2.9,2
21059,2001,97,2.89,2
21059,2001,97,2.89,4
21059,2011,106,2.89,4
21059,2011,106,2.91,4
21061,2001,126,2.91,4
21061,2001,126,2.11,4
21061,2001,126,2.11,0
21061,2011,133,2.11,0
21061,2011,133,3.02,0
21063,2011,132,3.02,0
21063,2011,132,2.61,0
21063,2011,132,2.61,7
21065,2011,156,2.61,7
21065,2011,156,2.3,7
21065,2011,156,2.3,4
21067,2001,131,2.3,4
21067,2001,131,2.02,4
21067,2001,131,2.02,1
21067,2011,145,2.02,1
21067,2011,145,2.34,1
21067,2011,145,2.34,6
21069,2001,119,2.34,6
21069,2001,119,3.29,6
21069,2001,119,3.29,5
21069,2011,119,3.29,8
21071,2001,79,3.29,8
21071,2001,79,2.6,8
21071,2001,79,2.6,2
21073,2001,116,2.6,2
21073,2001,116,1.85,2
21073,2001,116,1.85,3
21073,2011,166,1.85,3
21073,2011,166,4.78,3
21075,2011,81,4.78,3
21075,2011,81,5.1,3
21077,2001,126,5.1,3
21077,2001,126,2.19,3
21077,2001,126,2.19,0
21077,2011,163,2.19,0
21077,2011,163,2.54,0
21077,2011,163,2.54,5
21079,2001,53,2.54,5
21079,2001,53,3.09,5
21079,2001,53,3.09,1
21081,2001,70,3.09,1
21081,2001,70,2.05,1
21081,2001,70,2.05,0
21083,2001,97,2.05,0
21083,2001,97,3.34,0
21083,2001,97,3.34,0
21083,2011,134,3.34,0
21083,2011,134,4.52,0
21085,2001,113,4.52,0
21085,2001,113,2.09,0
21085,2001,113,2.09,0
21085,2011,131,2.09,0
21085,2011,131,3.71,0
21087,2011,117,3.71,0
21087,2011,117,4.26,0
21089,2001,109,4.26,0
21089,2001,109,2.32,0
21089,2001,109,2.32,0
21089,2011,166,2.32,0
21089,2011,166,2.08,0
21091,2001,97,2.08,0
21091,2001,97,2.89,0
21091,2001,97,2.89,4
21091,2011,106,2.89,4
21091,2011,106,2.91,4
21093,2001,76,2.91,4
21093,2001,76,2.62,4
21093,2001,76,2.62,0
21093,2011,100,2.62,0
21093,2011,100,4.55,0
21095,2001,120,4.55,0
21095,2001,120,2.1,0
21095,2001,120,2.1,1
21095,2011,138,2.1,1
21095,2011,138,3.75,1
21095,2011,138,3.75,6
21097,2001,112,3.75,6
21097,2001,112,2.06,6
21097,2001,112,2.06,0
21097,2011,132,2.06,0
21097,2011,132,3.43,0
21099,2001,132,3.43,4
21099,2011,124,3.43,4
21099,2011,124,4.09,4
21101,2001,104,4.09,4
21101,2001,104,3.15,4
21101,2001,104,3.15,4
21101,2011,127,3.15,4
21101,2011,127,3.22,4
21103,2001,96,3.22,4
21103,2001,96,2.35,4
21103,2001,96,2.35,1
21107,2001,116,2.35,1
21107,2001,116,3.22,1
21107,2001,116,3.22,1
21107,2011,123,3.22,1
21107,2011,123,3.03,1
21107,2011,123,3.03,4
21111,2001,131,3.03,4
21111,2001,131,1.71,4
21111,2001,131,1.71,1
21111,2011,148,1.71,1
21111,2011,148,3.54,1
21111,2011,148,3.54,3
21113,2001,107,3.54,3
21113,2001,107,2.42,3
21113,2001,107,2.42,2
21115,2001,83,2.42,2
21115,2001,83,2.1,2
21115,2001,83,2.1,2
21115,2011,154,2.1,2
21115,2011,154,1.7,2
21115,2011,154,1.7,3
21121,2001,109,1.7,3
21121,2001,109,2.3,3
21121,2001,109,2.3,0
21121,2011,150,2.3,0
21121,2011,150,3.12,0
21121,2011,150,3.12,3
21123,2001,150,3.12,1
21125,2001,121,3.12,1
21125,2001,121,1.44,1
21125,2011,139,1.44,1
21125,2011,139,2.66,1
21127,2001,139,2.66,0
21127,2011,149,2.66,0
21127,2011,149,1.89,0
21129,2011,165,1.89,0
21129,2011,165,2.65,0
21129,2011,165,2.65,7
21133,2001,130,2.65,7
21133,2001,130,2.95,7
21133,2001,130,2.95,5
21133,2011,158,2.95,5
21133,2011,158,4.3,5
21133,2011,158,4.3,7
21141,2001,114,4.3,7
21141,2001,114,2.06,7
21141,2001,114,2.06,0
21141,2011,127,2.06,0
21141,2011,127,3.45,0
21143,2011,139,3.45,0
21143,2011,139,4.14,0
21145,2001,111,4.14,0
21145,2001,111,2.94,0
21145,2001,111,2.94,0
21145,2011,114,2.94,0
21145,2011,114,3.28,0
21145,2011,114,3.28,3
21147,2001,136,3.28,3
21147,2001,136,1.98,3
21147,2001,136,1.98,0
21147,2011,136,1.98,6
21149,2001,115,1.98,6
21149,2001,115,2.83,6
